Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent
1905-03-14,2025-03-14,Furniture,17,Night,189,9,21.37,29.33,20.45,433.28,2,3.76,2.02,0.5,0.029,0.03,2,24.5,37.5
1905-03-15,2025-03-15,Appliances,12,Day,146,1,21.18,48.34,21.39,343.77,2,3.31,0.99,1.3,0.021,,2,24.3,37.4
1905-03-16,2025-03-16,Electronics,15,Day,186,2,12.3,36.2,22.94,383.69,1,4.44,0.94,0.7,0.022,0.48,0,24.4,36.8
1905-03-17,2025-03-17,Furniture,19,Swing,178,9,18.36,34.12,19.74,320.85,2,3,1.67,1.47,0.011,1.32,2,19.4,44
1905-03-18,2025-03-18,Automotive,2,Night,192,7,20.5,45.96,25.83,242.99,1,0.36,2.61,2.05,0.015,0.07,0,23.3,57.3
1905-03-19,2025-03-19,Textiles,6,Swing,84,7,2.01,33.58,23.19,215.4,1,2.35,2.88,1.46,0.034,1.23,1,22.5,37.2
1905-03-20,2025-03-20,Electronics,14,Day,140,1,19.67,42.91,15.71,138.11,1,3.86,1.03,1.1,0.036,0.54,2,22.5,43.7
1905-03-21,2025-03-21,Textiles,5,Swing,57,4,12.51,29.95,16.18,131.89,1,2.41,2.7,1.43,0.048,0.4,0,19.5,41.3
1905-03-22,2025-03-22,Automotive,4,Swing,55,5,9.18,33.95,19.93,280.04,4,0.64,0.39,1.21,0.043,0.13,1,21.6,52.8
1905-03-23,2025-03-23,Appliances,9,Swing,199,5,4.94,20.37,24.77,217,3,3.5,,0.83,0.02,1.79,1,23,40.1
1905-03-24,2025-03-24,Textiles,5,Night,157,8,6.18,45.05,24.72,331.62,1,3.65,2.86,2.01,0.031,1.86,0,21.3,42.9
1905-03-25,2025-03-25,Appliances,10,Swing,165,5,19.3,21.12,17.8,383.49,1,3.81,2.8,0.9,0.018,1.65,0,24.2,30.4
1905-03-26,2025-03-26,Automotive,2,Night,126,0,20.87,48.54,28.39,361.82,3,1.72,0.36,2.16,0.029,0.59,2,19.8,30.2
1905-03-27,2025-03-27,Automotive,3,Swing,124,8,23.15,25.43,22.71,453.26,1,3.42,2.74,1.79,0.041,0,1,20.7,43.6
1905-03-28,2025-03-28,Appliances,9,Day,158,2,4.37,27.41,23.71,393.86,2,3.69,1.45,2.13,0.04,0.48,1,23.7,36.2
1905-03-29,2025-03-29,Electronics,15,Night,176,7,12.85,29.68,26.84,257.73,4,1.93,2.51,0.78,0.041,1.18,2,24,50.2
1905-03-30,2025-03-30,Automotive,1,Swing,117,3,22.09,25.34,16.72,244.27,1,2.08,0.88,1.28,0.018,0.66,0,18.5,50.6
1905-03-31,2025-03-31,Automotive,2,Swing,104,5,6.07,33,22.86,124.15,2,2.46,2.12,0.76,0.027,0.27,1,18.5,42.1
1905-04-01,2025-04-01,Appliances,9,Night,149,8,6.57,36,25.43,320.59,3,3.05,2.64,0.5,0.038,0.4,0,24,44
1905-04-02,2025-04-02,Textiles,5,Day,87,9,13.48,16.89,18.07,371.4,3,1.51,2.4,2.01,0.014,1.61,0,20.8,33.6
1905-04-03,2025-04-03,Appliances,10,Night,104,2,14.13,43.22,17.6,227.33,3,0.82,1.06,2.46,0.023,0.63,1,19.2,59.1
1905-04-04,2025-04-04,Furniture,20,Swing,146,2,5.41,36.44,29.04,438.56,3,1.23,0.25,1.79,0.034,0.27,0,20.6,49.2
1905-04-05,2025-04-05,Textiles,5,Swing,141,3,12.94,39.76,26.69,244.62,2,2.67,,0.72,0.031,1.19,2,18.5,55.9
1905-04-06,2025-04-06,Textiles,8,Day,65,4,21.97,47.6,15.4,242.9,1,3.74,1.12,2.33,0.013,1.14,0,24.5,45.1
1905-04-07,2025-04-07,Automotive,3,Day,73,4,14.43,42.38,21.04,226.91,1,4.37,1.79,1.81,0.039,0.8,0,19.8,36.6
1905-04-08,2025-04-08,Textiles,5,Day,98,2,19.06,34.68,17.75,137.65,1,4.48,0.05,2.21,0.025,1.02,2,18.8,38.3
1905-04-09,2025-04-09,Electronics,14,Night,74,9,18.81,22.14,19.75,497.36,2,2.87,2.91,1.83,0.047,0.52,0,18.4,35.8
1905-04-10,2025-04-10,Electronics,16,Swing,139,2,9.87,33.88,19.31,293.42,4,4.32,0.41,1.49,0.021,1.39,2,18.5,45.6
1905-04-11,2025-04-11,Electronics,13,Night,71,9,19.12,12.39,29.99,475.86,3,1.31,1.94,0.65,0.049,0.44,0,23.2,39
1905-04-12,2025-04-12,Furniture,17,Day,129,,20.06,34.83,29.63,329.93,3,2.21,2.43,0.66,0.045,1.17,0,22.2,56.2
1905-04-13,2025-04-13,Automotive,1,Swing,98,2,10.76,27.28,16.34,447.39,1,1.1,,2.45,0.04,0.96,1,18.4,54.4
1905-04-14,2025-04-14,Appliances,11,Night,103,2,19.09,37.76,18.61,340.93,1,0.68,1.71,0.72,0.019,0.28,2,22.3,44.9
1905-04-15,2025-04-15,Furniture,18,Night,113,,23.85,21.29,26.7,359.25,3,3.34,2.89,1.93,0.037,0.8,1,23.9,58.1
1905-04-16,2025-04-16,Furniture,19,Night,95,5,15.5,34.77,24.5,480.29,2,1.18,2.73,1.03,0.016,1.03,0,18.2,41.9
1905-04-17,2025-04-17,Electronics,13,Night,50,3,6.72,41.88,16.17,404.85,1,2.83,,2.44,0.034,0.06,0,18.8,38.8
1905-04-18,2025-04-18,Textiles,8,Swing,158,0,20.28,14.15,15.75,171.29,1,0.36,2.88,1.52,0.038,1.6,1,22.3,39.8
1905-04-19,2025-04-19,Appliances,10,Night,166,1,3.76,37.11,17.47,363.22,3,0.83,2.89,1.11,0.023,,1,19.3,46.6
1905-04-20,2025-04-20,Automotive,3,Swing,174,7,12.51,48.81,21.5,235.69,4,1.53,1.36,1.12,0.05,0.51,1,18.5,43.4
1905-04-21,2025-04-21,Textiles,7,Swing,123,2,21.65,45.04,27.98,262.63,4,1.98,0.47,1.37,0.013,0.49,0,23.1,50.7
1905-04-22,2025-04-22,Textiles,6,Night,180,8,15.91,15.78,20.58,447.46,4,1.27,0.2,0.53,0.034,0.63,1,21.7,56.2
1905-04-23,2025-04-23,Furniture,17,Swing,111,4,23.36,27.88,19.26,441.27,2,3.62,1.35,1.2,0.039,1.6,0,20.8,36.1
1905-04-24,2025-04-24,Furniture,19,Night,59,9,10.03,19.56,19.5,241.31,1,0.31,1.61,0.87,0.016,1.8,2,20.2,47.8
1905-04-25,2025-04-25,Electronics,16,Day,75,3,13.13,12.87,24.42,463,1,2.78,0.78,2.47,0.046,,2,22.3,38.7
1905-04-26,2025-04-26,Automotive,2,Night,71,,9.38,41.61,20.54,289.51,1,0.14,0.01,1.15,0.033,0.01,2,20.5,41.4
1905-04-27,2025-04-27,Automotive,2,Swing,80,,16.04,43.23,21.84,214.13,2,4.53,0.41,0.84,0.049,1.49,0,21.5,56.7
1905-04-28,2025-04-28,Furniture,19,Swing,121,5,7.99,36.22,21.12,117.54,3,3.15,0.72,2.45,0.028,0.88,0,19.3,45.6
1905-04-29,2025-04-29,Furniture,18,Day,78,4,7.24,13.65,20.77,223.94,3,3.42,0.94,0.71,0.048,1.31,1,24.3,39.9
1905-04-30,2025-04-30,Electronics,13,Night,168,2,18,13.09,17.47,406.61,4,3.51,1.25,1.9,0.033,,0,18.7,47.4
1905-05-01,2025-05-01,Textiles,7,Day,138,2,23.44,32.35,28.88,292.22,4,2.68,2.15,0.7,0.019,1.86,1,18.4,45.2
1905-05-02,2025-05-02,Appliances,10,Night,86,6,4.94,46.08,17.04,186.15,1,0.56,2.35,0.52,0.028,0.81,0,21.2,53.2
1905-05-03,2025-05-03,Electronics,15,Day,141,5,21.09,53,23.87,290.77,2,2.1,1.05,2.05,0.028,0.49,2,24.1,57.1
1905-05-04,2025-05-04,Automotive,4,Night,188,0,22.54,35.25,15.89,463.6,1,3.75,2.76,0.59,0.045,1.6,2,23.2,31
1905-05-05,2025-05-05,Automotive,2,Day,184,1,18.7,29.98,17.72,217.14,3,4.91,0.53,1.34,0.031,0.75,0,18.4,42.7
1905-05-06,2025-05-06,Textiles,5,Night,161,3,10.07,20.28,19.91,374.93,4,,0.97,1.95,0.043,0.2,0,24.3,35.9
1905-05-07,2025-05-07,Textiles,7,Day,168,6,2.43,26.84,17.95,153.08,2,,0.42,1.86,0.043,1.45,2,19.5,44.6
1905-05-08,2025-05-08,Appliances,11,Day,169,2,1.69,28.11,20.76,449.31,3,4.91,2.02,0.55,0.03,1.48,1,21.6,44.7
1905-05-09,2025-05-09,Automotive,4,Swing,187,12,14.7,16.02,25.4,303.53,4,2.87,0.66,0.56,0.014,,1,20,34.6
1905-05-10,2025-05-10,Furniture,17,Swing,140,0,19.13,17,24.71,214.04,2,4.02,,1.23,0.042,0.05,1,19.3,59.4
1905-05-11,2025-05-11,Furniture,20,Swing,119,7,8.01,36.84,23.24,441.04,2,2.96,0.12,2.25,0.048,0.24,1,22.4,44.8
1905-05-12,2025-05-12,Electronics,15,Day,184,9,11.23,15.09,19.55,156.79,2,2.17,0.62,2.3,0.049,,0,22.7,34.2
1905-05-13,2025-05-13,Furniture,17,Night,93,0,6.77,41.22,27.68,241.12,4,3.38,,1.48,0.02,0.72,1,21.8,47.1
1905-05-14,2025-05-14,Appliances,12,Day,195,5,19.68,43.9,27.88,167.58,2,4.31,2.33,0.83,0.016,,1,19,37.8
1905-05-15,2025-05-15,Appliances,12,Night,126,2,19.39,14.55,18.3,448.56,2,,0.48,1.98,0.016,1.03,2,21.8,55.6
1905-05-16,2025-05-16,Automotive,2,Day,190,4,17.88,47.76,29.52,275.16,3,4.38,0.64,1.15,0.037,1.76,2,21.8,48.4
1905-05-17,2025-05-17,Furniture,17,Day,63,4,20.46,49.1,17.46,217.49,3,4.76,1.83,2.45,0.048,0.38,2,21,51.9
1905-05-18,2025-05-18,Textiles,6,Swing,171,8,4.57,12.15,18.88,442.38,2,3.73,2.45,2.06,0.013,1.55,0,25,48.5
1905-05-19,2025-05-19,Automotive,1,Night,193,4,11.26,10.14,25.91,461.46,1,4.19,1.68,0.69,0.028,0.18,0,24.1,55
1905-05-20,2025-05-20,Electronics,16,Day,67,0,19.76,47.92,25.84,138.8,3,1.32,1.85,2.08,0.039,1.64,1,23.8,44.5
1905-05-21,2025-05-21,Textiles,7,Swing,157,4,22.99,13.62,18.54,340.82,2,0.79,2.94,2.19,0.042,0.75,2,20.7,48.4
1905-05-22,2025-05-22,Furniture,20,Night,143,7,19.53,20.76,22.78,322.05,2,1.93,2.38,1.29,0.028,1.34,1,22.6,54
1905-05-23,2025-05-23,Appliances,9,Night,62,4,21.55,28.98,15.4,433.5,1,1.55,1.38,0.76,0.01,1.89,2,24.4,51.9
1905-05-24,2025-05-24,Furniture,18,Night,87,,1.45,16.33,23.63,301.92,4,2.07,0.26,1.55,0.015,1.6,2,23,46.3
1905-05-25,2025-05-25,Appliances,11,Night,98,8,18.43,26.62,28.87,136.88,4,0.71,2.65,2.01,0.013,0.42,2,20.7,36.9
1905-05-26,2025-05-26,Electronics,14,Day,68,1,4.24,47.09,17.65,488.98,3,,2.43,2.5,0.031,1.42,1,21.4,50.4
1905-05-27,2025-05-27,Automotive,2,Swing,121,2,18.1,45.49,15.22,319,4,4.1,1.28,2.31,0.039,0.71,2,24.8,51.4
1905-05-28,2025-05-28,Furniture,20,Day,85,1,2.65,16.18,26.71,354.39,2,0.25,2.4,2.33,0.04,1.31,1,18.5,51.3
1905-05-29,2025-05-29,Textiles,7,Swing,185,6,7.79,47.77,29.16,120.79,3,1.27,2.18,2,0.023,0.17,1,19.4,53.9
1905-05-30,2025-05-30,Furniture,17,Day,106,3,16.7,38.44,19.14,420.43,1,1.98,0.6,2.05,0.019,0.02,1,24.3,56.5
1905-05-31,2025-05-31,Furniture,20,Day,147,,5.45,48.83,28.32,461.56,2,2.9,,1.23,0.03,1.86,0,18.6,46.6
1905-06-01,2025-06-01,Electronics,13,Swing,55,1,19.05,17.08,21.83,215.94,3,,2.34,0.76,0.03,1.89,2,22.2,53.3
1905-06-02,2025-06-02,Appliances,10,Swing,175,9,3.04,12.6,26.87,214.97,3,0.17,1.68,2.5,0.045,0.29,1,22.3,41.8
1905-06-03,2025-06-03,Automotive,3,Night,52,,20.05,26.61,19.52,181.5,4,3.19,1.34,0.55,0.044,1.88,0,18.9,59.7
1905-06-04,2025-06-04,Automotive,1,Swing,141,9,14.11,49.56,28.94,318.09,2,3.56,1.11,1.55,0.017,1.14,2,19.5,54
1905-06-05,2025-06-05,Appliances,11,Swing,73,7,1.43,28.22,16.08,108.56,4,0.57,2.16,1.81,0.013,1.14,1,19.3,49.8
1905-06-06,2025-06-06,Textiles,6,Night,61,4,6.84,35.8,28.17,151.21,2,0.07,1.21,1.51,0.028,1.47,2,23.8,46.5
1905-06-07,2025-06-07,Furniture,19,Day,85,6,12.1,31.51,20.03,344.75,3,2.77,0.04,1.52,0.033,1.52,0,22.6,42.5
1905-06-08,2025-06-08,Electronics,13,Day,97,5,15.78,45.83,15.07,294.05,2,4.33,0.94,1.45,0.047,0.48,2,22.1,56.4
1905-06-09,2025-06-09,Textiles,8,Night,86,9,16.5,44.77,19.46,397.9,4,3.74,2.72,1.67,0.045,1.61,2,24.9,54.3
1905-06-10,2025-06-10,Electronics,16,Swing,113,1,21.58,48.46,27.17,396.98,2,2.51,1.11,1.43,0.042,1.63,1,23,34
1905-06-11,2025-06-11,Electronics,13,Night,131,3,11.08,34.4,16.44,273.79,1,,0.12,1.64,0.048,0.37,1,24.6,50.7
1905-06-12,2025-06-12,Furniture,17,Day,180,6,1.29,32.45,24.96,370.19,1,0.13,2.19,0.66,0.038,1.26,0,21.1,52.2
1905-06-13,2025-06-13,Furniture,20,Night,122,6,7.14,12.54,27.81,443.99,2,3.92,0.83,1.29,0.016,1.49,1,23.7,40.3
1905-06-14,2025-06-14,Automotive,3,Swing,199,6,3.14,22.34,19.64,338.82,3,1.14,0.18,2.4,0.045,1.17,2,20,44.7
1905-06-15,2025-06-15,Automotive,3,Night,64,5,20.28,24.39,21.58,487.37,1,4.94,2.4,1.58,0.038,0.61,1,20,48.1
1905-06-16,2025-06-16,Furniture,20,Night,161,,4.45,30.16,15.18,497.47,1,0.36,0.02,2.43,0.041,0.57,2,23.8,36.8
1905-06-17,2025-06-17,Electronics,15,Night,124,3,9.24,14.92,18.26,305.29,3,4.44,0.48,1.21,0.032,1.95,0,24.1,32.2
1905-06-18,2025-06-18,Electronics,13,Day,140,1,4.34,31.44,17.97,204.17,2,1.23,0.59,0.63,0.043,1.68,2,20.7,31.5
1905-06-19,2025-06-19,Automotive,3,Night,174,,12.88,20.54,27.54,415.22,3,4.51,2.07,0.54,0.014,0.52,0,18.9,35.5
1905-06-20,2025-06-20,Appliances,12,Swing,83,3,5.5,48.79,28.38,169.64,3,2.18,0.34,2.31,0.038,1.62,1,20.3,58.7
1905-06-21,2025-06-21,Furniture,19,Day,85,12,18.57,18.26,23.07,409.57,4,1.16,2.11,1.08,0.027,0.61,2,19.3,33.6
1905-06-22,2025-06-22,Furniture,20,Day,55,3,12.29,16.96,23.73,277.47,1,,0.95,1.02,0.018,1.89,0,22.3,51.6
1905-06-23,2025-06-23,Furniture,19,Day,61,1,12.41,30.57,16,411.48,3,,1.54,2.3,0.026,1.61,2,19.9,57.5
1905-06-24,2025-06-24,Automotive,2,Swing,63,0,22.88,47.03,23.33,219.19,2,4.71,2.45,0.83,0.044,1.62,1,23,44.3
1905-06-25,2025-06-25,Furniture,18,Swing,149,2,8.39,14.43,18.84,281.84,2,1.42,1.33,1.38,0.019,0.1,0,18.3,39.1
1905-06-26,2025-06-26,Textiles,5,Night,199,3,9.76,46.71,20.73,434.43,1,4.86,0.46,2.4,0.036,0.13,2,21.1,36
1905-06-27,2025-06-27,Automotive,4,Day,128,1,14.62,14.31,22.03,235.83,2,4.16,0.41,1.77,0.04,1.63,1,18.6,43.8
1905-06-28,2025-06-28,Automotive,1,Swing,145,7,8.85,16.88,23.76,262.81,2,3.7,1.15,2.43,0.023,0.9,2,23.4,43.8
1905-06-29,2025-06-29,Furniture,20,Swing,143,6,20.07,16.34,22.7,330.1,1,3.59,0.46,0.98,0.021,1.87,1,20.6,53.4
1905-06-30,2025-06-30,Automotive,1,Day,136,5,13.57,19.21,16.86,356.76,4,4.45,1.89,1.07,0.038,1.38,2,23.7,41
1905-07-01,2025-07-01,Appliances,9,Night,65,2,1.06,40.05,22.32,175.51,4,1.13,1.79,1.85,0.014,0.67,2,22.9,54.2
1905-07-02,2025-07-02,Electronics,16,Swing,88,6,8.41,26.99,19.16,344.73,3,4.52,2.13,2.49,0.032,0.53,2,24.1,31.5
1905-07-03,2025-07-03,Textiles,6,Swing,61,8,12.48,42.46,28.13,292.65,4,2.24,,1.86,0.045,1.87,1,24.5,31.6
1905-07-04,2025-07-04,Appliances,10,Day,159,8,18.95,23.13,17.43,416.27,4,3.77,1.08,1.95,0.034,0.32,2,18.6,36.6
1905-07-05,2025-07-05,Textiles,6,Day,191,3,18.03,28.77,24.8,360.94,4,3.95,1.79,0.86,0.025,1.11,2,18.6,37.7
1905-07-06,2025-07-06,Textiles,6,Swing,143,2,16.41,29.81,27.03,299.76,1,4.19,2.59,2.13,0.041,0.66,2,22.8,42
1905-07-07,2025-07-07,Furniture,18,Swing,75,,20.18,28.62,16.22,443.83,1,2.25,0.13,1.94,0.025,1.8,1,18.9,39.2
1905-07-08,2025-07-08,Automotive,1,Swing,86,2,5.93,25.93,23.35,340.09,3,1.26,0.28,1.43,0.02,1.98,0,23.5,57.6
1905-07-09,2025-07-09,Textiles,8,Day,195,5,11.57,24.01,18.54,287.51,4,4.34,2.93,1.64,0.014,1.11,2,23.9,37.3
1905-07-10,2025-07-10,Appliances,9,Day,187,,13.44,43.86,17.77,178.08,3,0.31,,1.75,0.045,0.12,2,24.2,52.7
1905-07-11,2025-07-11,Textiles,5,Day,163,5,23.39,26.3,18.58,182.43,3,2.88,0.22,0.66,0.036,1.94,2,20.6,42.2
1905-07-12,2025-07-12,Automotive,4,Swing,195,8,23.45,15.27,20.04,159.4,3,3.83,2.82,2.44,0.029,0.87,0,25,51.2
1905-07-13,2025-07-13,Textiles,7,Day,178,0,12.44,17.76,27.56,428.84,4,4.38,2.83,1.72,0.036,0.89,2,22.3,53.7
1905-07-14,2025-07-14,Electronics,16,Night,52,1,4.27,37.98,19.66,114.32,4,0.6,2.03,1.61,0.016,,2,23.3,42.7
1905-07-15,2025-07-15,Textiles,8,Day,94,,21.41,49.74,29.8,487.44,4,2.33,2.76,1.58,0.011,0.61,2,23.4,53.6
1905-07-16,2025-07-16,Electronics,15,Night,83,6,1.61,37.17,15.13,336.29,1,3.46,1.02,2.46,0.042,0.2,0,21.7,38.6
1905-07-17,2025-07-17,Textiles,8,Day,119,,11.39,13.41,27.33,145.19,1,4.54,1.21,2.32,0.046,,1,23,31.4
1905-07-18,2025-07-18,Appliances,12,Night,199,7,12.46,30.93,17.28,424.72,1,3.15,1.32,1,0.014,,2,23.1,54.7
1905-07-19,2025-07-19,Textiles,7,Day,142,9,4.38,34.41,26.56,450.26,3,1.19,2.75,0.57,0.027,,2,23.4,42.1
1905-07-20,2025-07-20,Electronics,16,Swing,153,5,9.55,32.88,24.5,247.21,3,0.69,2.82,2.03,0.046,0.44,1,21.2,42.6
1905-07-21,2025-07-21,Electronics,15,Day,140,6,16.45,16.5,23.88,245.28,3,2.04,1.79,0.95,0.042,0.03,1,24.4,49.9
1905-07-22,2025-07-22,Furniture,20,Swing,115,3,17.07,36.64,18.16,438.63,2,0.85,2.72,0.79,0.026,1.05,1,20.7,54.5
1905-07-23,2025-07-23,Appliances,10,Day,60,8,18.91,10.74,25.59,294.1,1,,2.57,2.5,0.014,0.38,2,24.4,50.1
1905-07-24,2025-07-24,Automotive,2,Swing,66,9,14.19,40.31,22.46,304.86,4,2.64,1.27,1.31,0.023,0.69,0,20.7,42.2
1905-07-25,2025-07-25,Electronics,16,Night,157,2,7.75,20.57,28.84,456.42,2,,2.11,1.99,0.042,0.45,2,21,39.6
1905-07-26,2025-07-26,Appliances,9,Swing,86,5,1.28,48.55,18.24,151.68,3,3.09,0.55,1.14,0.019,1.19,0,23.3,40.5
1905-07-27,2025-07-27,Furniture,17,Swing,196,1,14.94,25.14,27.99,453.97,2,0.47,,0.55,0.047,1.67,2,23.9,39.7
1905-07-28,2025-07-28,Electronics,13,Swing,188,5,13.95,12.78,26.14,470.66,1,,2.04,0.96,0.025,0.13,1,22.6,48.6
1905-07-29,2025-07-29,Appliances,11,Night,137,9,15.58,49.62,16.42,105.41,3,3.34,1.31,0.65,0.044,0.26,2,22,52.1
1905-07-30,2025-07-30,Appliances,9,Swing,127,8,22.41,35.39,22.96,372.89,2,0.08,2.09,0.75,0.027,1.03,1,20.8,40.1
1905-07-31,2025-07-31,Textiles,5,Swing,188,5,6.47,32.56,25.47,212.96,2,3.35,2.38,2.1,0.031,0.48,1,21.1,40.3
1905-08-01,2025-08-01,Furniture,17,Swing,79,6,17.25,53,16.21,325.84,1,1.61,1.26,2.35,0.042,1.71,1,22.2,35.4
1905-08-02,2025-08-02,Furniture,17,Day,177,1,5.61,28.14,20.5,359.59,1,0.24,2.85,2.43,0.023,1.32,0,20,44.3
1905-08-03,2025-08-03,Textiles,7,Day,179,4,19.07,27.83,26.38,333.44,4,2.13,,1.3,0.01,,1,21.3,51.9
1905-08-04,2025-08-04,Appliances,10,Night,84,5,1.71,20.82,21.63,371.62,1,,0.29,1.07,0.017,1.66,0,19.6,39.7
1905-08-05,2025-08-05,Textiles,5,Swing,140,2,7.19,23.77,18.15,323.17,4,3.51,0.41,2.09,0.025,0.04,1,19.6,47.8
1905-08-06,2025-08-06,Textiles,7,Swing,100,9,6.93,47.55,17.34,396.74,3,3.47,0.4,1.43,0.048,,1,20.4,43.2
1905-08-07,2025-08-07,Appliances,11,Day,54,3,20.52,16.84,27.42,314.75,4,2.17,1.58,2.14,0.047,1.83,0,24.6,48.1
1905-08-08,2025-08-08,Automotive,3,Swing,118,9,13.6,29.74,16,181.21,2,3.29,1.41,2.19,0.048,0.03,0,22.9,45.1
1905-08-09,2025-08-09,Electronics,16,Night,71,7,10.51,46.19,16.82,179.63,3,4.28,2.65,2.43,0.045,0.07,0,19.4,40.9
1905-08-10,2025-08-10,Appliances,9,Night,77,2,6.62,40.73,27.55,360.19,3,0.29,,1.17,0.04,0.33,0,20,51.9
1905-08-11,2025-08-11,Textiles,5,Swing,181,7,8.42,49.88,25.07,303.38,4,0.75,,1.05,0.011,1.94,1,24,42.6
1905-08-12,2025-08-12,Furniture,19,Swing,95,9,17.59,41.26,18.53,243.36,3,2.34,,1.58,0.028,1.1,0,24.5,43.2
1905-08-13,2025-08-13,Appliances,9,Night,140,4,20.56,11.27,17.49,326.95,2,4.21,1.66,1.47,0.049,0.88,0,23.4,53.8
1905-08-14,2025-08-14,Furniture,19,Day,171,2,3.12,18.31,16.68,494.81,3,2.53,1.8,2.4,0.014,1.8,2,24,33.4
1905-08-15,2025-08-15,Automotive,2,Night,87,4,1.33,47.24,15.73,352.18,2,0.91,0.35,1.16,0.039,1.49,2,24.3,50.8
1905-08-16,2025-08-16,Automotive,2,Swing,53,9,13.63,48.01,18.17,377.49,1,,0.09,1.95,0.04,0.1,1,19.5,53.7
1905-08-17,2025-08-17,Automotive,4,Swing,167,9,20.27,31.99,26.51,367.61,3,1.12,2.37,1.22,0.019,1.86,1,21.4,51.9
1905-08-18,2025-08-18,Electronics,15,Night,166,1,1.52,28.02,24.22,378.06,1,4.14,0.87,0.53,0.047,,2,22.6,43.4
1905-08-19,2025-08-19,Automotive,2,Swing,142,5,14.31,34.97,25.78,178.12,1,5,1.5,0.64,0.019,0.84,0,24.6,38.4
1905-08-20,2025-08-20,Textiles,8,Swing,178,9,19.74,46,29.61,152.44,4,3.05,2.54,0.79,0.048,0.15,2,22.1,39.5
1905-08-21,2025-08-21,Automotive,4,Swing,155,4,3.61,28.69,21.4,412.05,1,0.97,1.22,1.31,0.034,1.54,1,24.4,45
1905-08-22,2025-08-22,Electronics,13,Night,181,8,9.33,35.62,28.88,196.22,1,2.49,2.8,1.87,0.01,0.14,0,20,59.8
1905-08-23,2025-08-23,Automotive,1,Night,195,,3.32,19.18,16.15,103.64,4,3.4,2.03,1.25,0.034,0.72,0,23.1,37.6
1905-08-24,2025-08-24,Appliances,11,Day,56,6,1.88,32.05,26.82,219.52,2,0.69,0.18,2.13,0.032,0.09,1,20.6,34.4
1905-08-25,2025-08-25,Furniture,18,Day,110,7,12.36,15.4,24.33,285.66,3,4.88,0.37,2.38,0.036,1.13,1,23.1,44.8
1905-08-26,2025-08-26,Textiles,5,Night,50,5,16.29,10.68,24.59,207.45,1,4.79,2.44,2.35,0.031,0.75,0,19.9,35.6
1905-08-27,2025-08-27,Textiles,8,Swing,106,4,22.22,33.03,15.03,137.38,1,2.53,2.97,0.55,0.034,1.71,0,20.4,52.5
1905-08-28,2025-08-28,Automotive,4,Swing,62,7,8.1,37.88,18.05,200.41,1,4.08,0.5,0.54,0.034,1.14,1,22.3,31.6
1905-08-29,2025-08-29,Electronics,16,Swing,139,0,6.99,19.31,29.31,132.19,1,4.95,1.67,2.02,0.043,1.33,1,22.8,34
1905-08-30,2025-08-30,Furniture,19,Swing,77,1,15.33,18.03,24.77,314.45,3,3.34,,1.75,0.036,0.34,1,19.3,42.9
1905-08-31,2025-08-31,Electronics,14,Night,119,,22.79,37.36,28.72,374.11,1,2.94,1.08,1.11,0.021,1.63,1,19.2,42.3
1905-09-01,2025-09-01,Automotive,2,Night,186,6,5.27,34.59,17.13,385.2,3,3.04,2.2,2.33,0.012,1.84,0,24.4,50.5
1905-09-02,2025-09-02,Electronics,15,Day,76,7,3.73,42.86,23.15,415.94,2,2.66,0.05,0.6,0.026,1.49,0,20.1,33.5
1905-09-03,2025-09-03,Furniture,17,Day,150,4,20.4,20.81,18.81,120.52,4,4.52,2.05,1.01,0.036,0.15,2,22.4,37.9
1905-09-04,2025-09-04,Furniture,19,Day,133,6,4.08,38.08,29.53,397.56,4,,0.37,1.03,0.019,1.62,0,18.2,48.7
1905-09-05,2025-09-05,Electronics,14,Swing,134,5,11.01,17.6,26.49,398.43,1,2.41,1.19,0.71,0.049,1.46,1,24.8,56
1905-09-06,2025-09-06,Automotive,1,Swing,142,8,18.97,19.93,29.49,303.07,4,0.08,1.15,1.63,0.05,0.38,1,24.3,36.7
1905-09-07,2025-09-07,Furniture,18,Swing,73,9,9.63,30.22,15.49,340.34,4,4.45,0.96,0.81,0.028,0.38,0,20.9,41
1905-09-08,2025-09-08,Electronics,14,Swing,117,5,15.94,43.35,18.38,370.67,2,1.56,2.86,1.82,0.049,1.76,0,18.3,41.6
1905-09-09,2025-09-09,Electronics,14,Day,190,0,19.23,21.7,28.73,298.81,1,,1.95,1.87,0.04,0.26,0,23.7,47.8
1905-09-10,2025-09-10,Textiles,5,Day,94,5,13.42,17.84,17.38,496.59,4,3.19,1.18,1.8,0.036,0.04,2,20.8,44.7
1905-09-11,2025-09-11,Furniture,19,Night,187,12,5.6,34.76,25.09,119.49,3,,0.35,1.99,0.04,0.52,2,19,48
1905-09-12,2025-09-12,Textiles,8,Night,198,6,6.18,23.74,28.87,145.41,3,3.76,,2.49,0.037,0.91,2,19.8,35.1
1905-09-13,2025-09-13,Furniture,19,Day,158,1,23.62,26.11,15.18,210.14,3,2.54,2.09,2.11,0.043,1.01,1,20.2,37.3
